"","444","动荡","動蕩","dòng dàng","(social or political) turmoil; unrest; upheaval",""
"","445","动机","動機","dòng jī","motive; motivation; intention",""
"","446","动静","動靜","dòng jìng","sound of activity; activity",""
"","447","动力","動力","dòng lì","power; motion; impetus; driving force",""
"","448","动脉","動脈","dòng mài","artery",""
"","449","动身","動身","dòng shēn","go on a journey; leave",""
"","450","动手","動手","dòng shǒu","get to work; to touch; strike a blow",""
"","451","动态","動態","dòng tài","development; trend; dynamic state",""
"","452","动员","動員","dòng yuán","mobilize",""
"","453","冻结","凍結","dòng jié","(loan, wage, price) freeze",""
"","454","栋","棟","dòng","roof beam; (mw for buildings)",""
"","455","兜","兜","dōu","pocket; bag; wrap up (in a piece of cloth); move around (in a circle); canvass (solicit); take responsibility",""
"","456","陡峭","陡峭","dǒu qiào","steep; precipitous",""
"","457","斗争","鬥爭","dòu zhēng","to struggle; to fight for; to battle",""
"","458","督促","督促","dū cù","supervise and urge sb. to complete a task",""
"","459","毒品","毒品","dú pǐn","drugs; narcotics; poison",""
"","460","独裁","獨裁","dú cái","dictatorship",""
"","461","堵塞","堵塞","dǔ sè","block; stop",""
"","462","赌博","賭博","dǔ bó","to gamble",""
"","463","杜绝","杜絕","dù jué","put an end to",""
"","464","端","端","duān","end; beginning; extremity; carry holding something from the sides",""
"","465","端午节","端午節","duān wǔ jié","Dragon Boat Festival",""
"","466","端正","端正","duān zhèng","upright; regular; proper; correct",""
"","467","短促","短促","duǎn cù","short in time duration; fleeting; brief",""
"","468","断定","斷定","duàn dìng","conclude; determine; figure out",""
"","469","断绝","斷絕","duàn jué","sever; break off",""
"","470","堆积","堆積","duī jī","pile up; accumulate",""
"","471","队伍","隊伍","duì wu","ranks; troops",""
"","472","对策","對策","duì cè","countermeasure for dealing with a situation",""
"","473","对称","對稱","duì chèn","symmetry",""
"","474","对付","對付","duì fu","to handle; deal with",""
"","475","对抗","對抗","duì kàng","withstand; resist; antagonize",""
"","476","对立","對立","duì lì","oppose; to counter",""
"","477","对联","對聯","duì lián","rhyming couplet; vertical written couplet usually placed along either side of a doorway",""
"","478","对应","對應","duì yìng","corresponding; counterpart",""
"","479","对照","對照","duì zhào","contrast; compare",""
"","480","兑现","兌現","duì xiàn","cash a check; honor a commitment",""
"","481","顿时","頓時","dùn shí","immediately; suddenly",""
"","482","多元化","多元化","duō yuán huà","diversify; diversification",""
"","483","哆嗦","哆嗦","duō suo","tremble; to shiver; to quiver",""
"","484","堕落","墮落","duò luò","morally degenerate; become depraved",""
"","485","额外","額外","é wài","extra; added; additional",""
"","486","恶心","惡心","ě xin","disgusting; nauseous; make somebody embarrassed (èxīn: bad/vicious habit; vice)",""
"","487","恶化","惡化","è huà","worsen; deteriorate",""
"","488","遏制","遏制","è zhì","keep within limits; contain; restrain; hold back",""
"","489","恩怨","恩怨","ēn yuàn","grievance; old rivalry; mixture of gratitude and resentment",""
"","490","而已","而已","ér yǐ","that's all; nothing more",""
"","491","二氧化碳","二氧化碳","èr yǎng huà tàn","carbon dioxide; CO2",""
"","492","发布","發布","fā bù","issue; announce; release",""
"","493","发财","發財","fā cái","get rich",""
"","494","发呆","發呆","fā dāi","stare blankly; daze off",""
"","495","发动","發動","fā dòng","to start; to launch; mobilize",""
"","496","发觉","發覺","fā jué","discover; detect",""
"","497","发射","發射","fā shè","to launch; to shoot (a projectile); to fire (a rocket)",""
"","498","发誓","發誓","fā shì","to vow; to pledge; swear",""
"","499","发行","發行","fā xíng","publish; to issue; distribute",""
"","500","发炎","發炎","fā yán","become inflamed from infection or injury",""
"","501","发扬","發揚","fā yáng","develop; make full use of; to carry on",""
"","502","发育","發育","fā yù","develop; growth",""
"","503","法人","法人","fǎ rén","legal entity (i.e., a corporation)",""
"","504","番","番","fān","(mw for acts or deeds); foreign",""
"","505","凡是","凡是","fán shì","every; any; all; without exception",""
"","506","繁华","繁華","fán huá","flourishing; bustling; prosperous",""
"","507","繁忙","繁忙","fán máng","busy; bustling",""
"","508","繁体字","繁體字","fán tǐ zì","traditional Chinese character",""
"","509","繁殖","繁殖","fán zhí","propagate; to breed; reproduce",""
"","510","反驳","反駁","fǎn bó","retort; refute",""
"","511","反常","反常","fǎn cháng","abnormal; unusual",""
"","512","反感","反感","fǎng ǎn","(strongly) dislike",""
"","513","反抗","反抗","fǎn kàng","resist; to revolt",""
"","514","反馈","反饋","fǎn kuì","feedback; send information back",""
"","515","反面","反面","fǎn miàn","the reverse side of sth.; opposite side of a topic",""
"","516","反射","反射","fǎn shè","reflex; reflection (from a mirror, etc.)",""
"","517","反思","反思","fǎn sī","think back over something that happened; to reflect; introspection",""
"","518","反问","反問","fǎn wèn","ask a rhetorical question; answer a question with a question",""
"","519","反之","反之","fǎn zhī","whereas...; on the other hand ...; conversely ...",""
"","520","泛滥","泛濫","fàn làn","to be in flood; to overflow (the banks); to inundate; to spread unchecked",""
"","521","范畴","範疇","fàn chóu","category",""
"","522","贩卖","販賣","fàn mài","sell; peddle; (often derogatory) to traffic in",""
"","523","方位","方位","fāng wèi","position; direction; points of the compass; bearing",""
"","524","方言","方言","fāng yán","dialect",""
"","525","方圆","方圓","fāng yuán","circumference; neighborhood; vicinity",""
"","526","方针","方針","fāng zhēn","policy; guidelines",""
"","527","防守","防守","fáng shǒu","to defend; protect; to guard",""
"","528","防御","防禦","fáng yù","defense; resist; to guard",""
"","529","防止","防止","fáng zhǐ","prevent; protect; guard against; avoid",""
"","530","防治","防治","fáng zhì","prevent and cure",""
"","531","访问","訪問","fǎng wèn","to visit; call on; to interview",""
"","532","纺织","紡織","fǎng zhī","spinning and weaving; textile",""
"","533","放大","放大","fàng dà","enlarge; amplify",""
"","534","放射","放射","fàng shè","radiate; radioactive",""
"","535","飞禽走兽","飛禽走獸","fēi qín zǒu shòu","birds and animals; the beasts of the field and the birds of the air",""
"","536","飞翔","飛翔","fēi xiáng","fly; hover",""
"","537","飞跃","飛躍","fēi yuè","to leap",""
"","538","非法","非法","fēi fǎ","illegal",""
"","539","肥沃","肥沃","féi wò","fertile",""
"","540","诽谤","誹謗","fěi bàng","slander; libel",""
"","541","肺","肺","fèi","lung",""
"","542","废除","廢除","fèi chú","abolish; annul; abrogate",""
"","543","废寝忘食","廢寢忘食","fèi qǐn wàng shí","to forget even sleeping and eating",""
"","544","废墟","廢墟","fèi xū","ruins",""
"","545","沸腾","沸騰","fèi téng","to boil; boiling",""
"","546","分辨","分辨","fēn biàn","distinguish; differentiate; resolve",""
"","547","分寸","分寸","fēn cun","propriety; the limits of proper speech or action",""
"","548","分红","分紅","fēn hóng","a bonus; to award a bonus; to draw or recieve dividends; to share profits",""
"","549","分解","分解","fēn jiě","to decompose; to resolve; to break down",""
"","550","分裂","分裂","fēn liè","split up; to divide; separate",""
"","551","分泌","分泌","fēn mì","secrete",""
"","552","分明","分明","fēn míng","clear; distinct; evidently; clearly",""
"","553","分歧","分歧","fēn qí","difference (of opinion/position）",""
"","554","分散","分散","fēn sàn","to scatter; disperse; distribute",""
"","555","吩咐","吩咐","fēn fù","instruct; instructions; to tell; to order (to do something)",""
"","556","坟墓","墳墓","fén mù","tomb; sepulcher",""
"","557","粉末","粉末","fěn mò","fine powder; dust",""
"","558","粉色","粉色","fěn sè","pink",""
"","559","粉碎","粉碎","fěn suì","to crash; break up",""
"","560","分量","分量","fèn liàng","weight; heft; amount",""
"","561","愤怒","憤怒","fèn nù","angry; indignant; furious; anger; indignation; wrath; ire",""
"","562","丰满","豐滿","fēng mǎn","plump; well developed; plentiful; Fengman district of Jilin City, Jilin Province",""
"","563","丰盛","豐盛","fēng shèng","sumptuous; lavish",""
"","564","丰收","豐收","fēng shōu","bumper crop; have a good harvest",""
"","565","风暴","風暴","fēng bào","storm; violent commotion",""
"","566","风度","風度","fēng dù","elegant demeanor; grace; poise; style",""
"","567","风光","風光","fēng guāng","a natural scenic view; sight",""
"","568","风气","風氣","fēng qì","general mood; atmosphere; common practice",""
"","569","风趣","風趣","fēng qù","humor; wit; humorous",""
"","570","风土人情","風土人情","fēng tǔ rén qíng","local conditions (human and environmental)",""
"","571","风味","風味","fēng wèi","local flavor; local style",""
"","572","封闭","封閉","fēng bì","to seal; to close; confine",""
"","573","封建","封建","fēng jiàn","feudal; feudalism",""
"","574","封锁","封鎖","fēng suǒ","to blockade; to seal off",""
"","575","锋利","鋒利","fēng lì","sharp (i.e. a knife blade); incisive; to the point",""
"","576","逢","逢","féng","to meet; come upon",""
"","577","奉献","奉獻","fèng xiàn","consecrate; dedicate; devote",""
"","578","否决","否決","fǒu jué","veto; reject; overrule",""
"","579","夫妇","夫婦","fū fù","married couple; husband and wife",""
"","580","夫人","夫人","fū rén","lady; madam; Mrs.; wife",""
"","581","敷衍","敷衍","fū yǎn","to elaborate (on a theme); to expound (the classics); to do sth. half-heartedly or just for show; barely enough to get by; perfunctory; apathetic; to skimp; to botch",""
"","582","服从","服從","fú cóng","to obey; to comply",""
"","583","服气","服氣","fú qì","be convinced",""
"","584","俘虏","俘虜","fú lǔ","captive; prisoner",""
"","585","符号","符號","fú hào","symbol; mark; sign",""
"","586","幅度","幅度","fú dù","width; margin; extent",""
"","587","辐射","輻射","fú shè","radiation",""
"","588","福利","福利","fú lì","material benefits; welfare; well-being",""
"","589","福气","福氣","fú qì","good fortune",""
"","590","抚摸","撫摸","fǔ mō","gently caress and stroke; to pet; to fondle",""
"","591","抚养","撫養","fǔ yǎng","foster; bring up; raise",""
"","592","俯视","俯視","fǔ shì","look down at; overlook",""
"","593","辅助","輔助","fǔ zhù","assist; aide",""
"","594","腐败","腐敗","fǔ bài","corruption; corrupt; rotten",""
"","595","腐烂","腐爛","fǔ làn","rot; become gangrenous",""
"","596","腐蚀","腐蝕","fǔ shí","erode; corrode; corrupt; rusty",""
"","597","腐朽","腐朽","fǔ xiǔ","rotten; decayed; decadent; degenerate",""
"","598","负担","負擔","fù dān","to (bear a) burden; carry; a load",""
"","599","附和","附和","fù hè","repeat an agreement; copy sb.'s action or words",""
"","600","附件","附件","fù jiàn","attachment; enclosure",""
"","601","附属","附屬","fù shǔ","subsidiary; auxiliary; affiliate; attached",""
"","602","复活","複活","fù huó","resurrection",""
"","603","复兴","複興","fù xīng","revive; restore",""
"","604","副","副","fù","vice-; secondary; auxiliary; deputy; assistant; classifier for pairs (i.e. glasses)",""
"","605","赋予","賦予","fù yǔ","confer upon; bestow; endow; entrust (a task)",""
"","606","富裕","富裕","fù yù","rich; to prosper; wealthy",""
"","607","腹泻","腹瀉","fù xiè","diarrhea",""
"","608","覆盖","覆蓋","fù gài","to cover",""
"","609","改良","改良","gǎi liáng","improve; to reform",""
